user_id,RDAM,WDA,cosine_similarity,LenVar,TF-IDF,RDMA_similarity,RDMA_LenVar,degree_of_similarity,authenticity
1285,0.20130718954248358,0.28859060402684533,0.04992332999523213,0.0,0.000507479207234794,0.7887697933742862,0.7887697933742862,-0.48038446141526125,1
983,0.6474520442995644,0.5599022004889975,0.07330705427018869,0.5246876859012493,0.000839597384147584,0.8863307689840423,0.5813195562474346,-0.20396137268094114,1
1544,1.057320024585551,0.986244019138756,0.04530067849596846,1.5555555555555558,0.0005804111445002298,0.9030555076600004,0.35336954647565233,0.14142135623730936,1
594,0.7713241712185268,0.7116010119262739,0.03960106768900075,0.8055555555555556,0.0005332830222698551,0.8153439058124616,0.45157508629613263,0.0,1
1293,0.6318878211735355,0.7943262411347518,0.05159751535388535,0.8888888888888887,0.0006031317853019473,0.8459126505171433,0.44783610909731114,-0.1589409883014377,1
782,0.7220757685790204,0.7783109404990403,0.05691236041187048,0.7069387755102043,0.0007666441500206378,0.8051851756537314,0.4717129795197612,-0.13183201107616083,1
1238,2.280036206316864,2.2335135135135133,0.04983800771655153,0.5142439737034331,0.000774367920187335,0.6619523668793182,0.43715040533419525,0.0,0
368,0.7107729743093708,0.8398268398268398,0.06664144807001,1.2980368828078523,0.0008420276186311389,0.8977287296607,0.3906502704011486,-0.07470456401800164,1
1702,0.5416774581208648,0.5081615120274913,0.038874034200799754,0.43359375,0.0005207541387559787,0.8466087802417539,0.5905499938471089,0.0,1
569,2.140031531566315,1.5140939597315437,0.05032380185784372,1.2768444119795472,0.0007931128719321262,0.7078646696272032,0.31089725143395613,0.6047431568147633,0
1844,0.9226974645129641,0.9551066217732884,0.04546910984887609,1.0274999999999999,0.0005808394845312476,0.9130604745005494,0.4503380885329467,0.06666666666666665,1
252,0.9967332920699918,1.0685423525890452,0.053628003853518465,1.2488888888888885,0.000689255648672149,0.9478020572499144,0.4214534839550015,-0.48795003647426627,1
472,0.6908461830153902,0.7754020813623462,0.0758318467658729,1.0760548239720504,0.0009986347106230883,0.8908710753237211,0.429117316670494,0.023486278068004074,1
383,0.5343340234644584,0.7152317880794702,0.05680500042689207,0.38563327032136113,0.0006305826616587243,0.8757263151134166,0.632004393854021,-0.19889806323953865,1
328,2.333272466169273,2.1252869793374876,0.04984061344334641,0.6064013840830451,0.0007422881913639571,0.6881508381486658,0.4283803817446729,0.0,0
608,0.5703421703987315,0.808695652173913,0.054957003238170835,0.43786982248520706,0.0006691842183461142,0.7805707254140898,0.5428660600616508,-0.4330127018922192,1
1091,1.027458509102947,1.0426856380613605,0.05124287348878857,1.403091557669441,0.0007003784757377475,0.9502098061956034,0.3954114037657112,-0.08885233166386383,1
1713,2.0402453062103536,2.214737354085603,0.04420892536556451,2.72888888888889,0.0007067462573987737,0.7712880930506266,0.2068412645248998,0.24729786709407434,0
1765,0.6683636378724703,0.6914103923647931,0.04107618864996229,0.875,0.0005076779957099666,0.9208994613680171,0.4911463793962758,-0.2208471162896377,1
67,1.9338314686247244,1.8953553441522104,0.034234902229240055,3.044982698961938,0.0005333828076237026,0.7579778040812261,0.18738715601323722,0.4707565417620042,0
1965,0.7825099736864441,0.9326923076923076,0.045334577381211605,0.47750865051903113,0.0005429975412310744,0.9064168521978155,0.613476511206484,-0.30988989340045603,1
924,0.7608306347436781,0.8347107438016529,0.04205589263691184,0.8055555555555555,0.0005583690774208983,0.8799421135750872,0.48735255521081755,0.12182898077463458,1
1956,0.48218472335170637,0.6403508771929824,0.04538723855887027,0.5333333333333333,0.0005096242933128402,0.8532754469084205,0.5564839871141873,-0.21320071635561041,1
1792,0.6813528429455848,0.7980769230769231,0.044656908788811185,0.734375,0.0005264906046560567,0.8630604745005495,0.49762045376608255,-0.13483997249264842,1
322,0.7990789244990926,1.2602739726027397,0.039976868329324934,1.422222222222222,0.0005073349080059998,0.8628245452853188,0.35621196823705825,0.3999999999999999,1
306,1.2701992440677436,1.6059225512528474,0.05587419142520427,3.1943359375,0.0007390501936172198,0.90212142638396,0.21508087092367287,0.034815531191139566,1
1979,0.9396364400267871,1.0301324503311258,0.04684058288101472,1.2384,0.0006540594982528538,0.9526369908666751,0.4255883626102015,-0.2721655269759087,1
562,0.6604981705600901,0.87,0.04806171940852413,0.0,0.0005428571069588622,0.7887697933742862,0.7887697933742862,-0.7000000000000001,1
1078,2.427013140172306,2.1983870967741934,0.052801296100633034,0.616508400292184,0.0007796488125066268,0.6835739885009399,0.42287066889190544,0.0,0
433,0.8292852178486575,0.9634551495016611,0.05043417487231529,1.1775147928994083,0.0006633274272370903,0.9385712880191452,0.43102866216096614,0.018486846666163407,1
693,0.851720830929668,0.8576404005224205,0.04162103569287715,0.6666666666666666,0.0005405969609082153,0.9279558205680957,0.5567734923408575,-0.11952286093343942,1
1135,1.0237534113131121,1.0015368852459017,0.05846713595490256,1.85,0.0008021816005041843,0.8593630091333249,0.30153088039765785,0.3715802678087693,1
112,0.4918440165048113,0.5953757225433526,0.05388957240034205,0.7523629489603026,0.0006294536241752918,0.9275935126058055,0.5293386927383722,-0.1953363462243731,1
945,1.034974839364381,1.2647604901596732,0.047953342269559815,0.38888888888888884,0.0006336488040578274,0.8887697933742862,0.6399142512294861,0.09090909090909095,1
30,0.6700147845981178,0.6373056994818652,0.06386342955504358,1.2986111111111112,0.0007866322741484548,0.9633576128054699,0.41910421825978145,-0.18898223650461377,1
1801,0.9043010752688171,1.0387596899224807,0.05798141825906804,1.0780437044745057,0.0007341749451004597,0.8225123645938236,0.3958109075486553,-0.39795859172027187,1
1920,0.6498096208180242,0.7621951219512194,0.04797495036430731,1.4421768707482996,0.0006029694472193597,0.9082985697386446,0.3719216984723698,0.33471934069760145,1
910,0.4313609269049774,0.5168539325842697,0.045047313853075796,0.5761772853185596,0.0005517828716936474,0.8518719381364908,0.5404670820162972,-0.08819171036881966,1
778,0.7362123805751257,0.7583892617449663,0.04639935992262155,0.8672839506172839,0.0005579075500510129,0.9517481019777861,0.5096965041996738,-0.32500000000000007,1
1841,0.8486499913624108,0.8438287153652392,0.05652389921249164,2.01,0.0007165791660456082,0.9576240144595966,0.3181475131095005,0.225912997889962,1
57,0.6536077661772574,0.7414772727272727,0.039770180885976655,0.23999999999999994,0.0004896729719882066,0.854741582749365,0.6893077280236815,-0.5330017908890259,1
1133,0.5288445022129455,0.7002743484224966,0.04428367433890966,0.5339506172839505,0.0005479883727349391,0.9243865580195316,0.6026181987893929,-0.05547001962252292,1
1766,0.577812449161351,0.7647831800262812,0.1122370076342302,0.791232638888889,0.0012865724743085965,0.9012697933742861,0.503156191891048,0.025750435066102955,1
1570,0.6832027540360873,0.8761904761904762,0.0479981212201858,1.0277777777777777,0.0005584112683607924,0.9522465016943589,0.4696010145342044,-0.5324675324675325,1
544,0.8700018450427365,0.8383815028901734,0.04920977659256606,1.4642857142857142,0.0006799713254716734,0.8618721643329379,0.3497452261061197,0.22222222222222202,1
1311,0.8020766665609028,0.7606594656054576,0.04101133891443181,0.5555555555555556,0.0005488646304245309,0.93537857361604,0.6013147973245971,0.10846522890932818,1
421,0.48364478114478116,0.6829268292682925,0.04550332098757775,1.4488888888888882,0.0005085605322928144,0.8397271411672161,0.3429012826907871,-0.32732683535398865,1
1275,0.8670582877959927,1.316326530612245,0.04964885592538818,0.0,0.0005846311559967957,0.7887697933742862,0.7887697933742862,-0.6382847385042251,1
