user_id,RDAM,WDA,cosine_similarity,LenVar,TF-IDF,RDMA_similarity,RDMA_LenVar,degree_of_similarity,authenticity
196,0.8431182993149323,0.921848081440877,0.1673183516339326,1.0059171597633136,0.003579165097740003,0.9786093333333333,0.48786129006882983,-0.12673546976743885,1
186,1.0041125004503695,1.1004206812321888,0.23075547767727148,1.481568998109641,0.005418182642931333,0.9829634782608696,0.396105640830318,-0.06252818913170465,1
22,0.932783472651598,0.8779547911086047,0.2793631214863345,2.21234130859375,0.006432136764426224,0.909244,0.2830471337424712,0.3921718095536153,1
244,0.8229258892785632,0.7969108865411116,0.39753111770213406,1.1430866464232752,0.008876446264789884,0.9586465882352941,0.44732049907325794,-0.06378681805257408,0
166,1.305551630105366,1.1411740388590326,0.10270188015268468,1.9475000000000002,0.002521742041688558,0.909244,0.3084797285835454,-0.2516299559794226,1
298,0.6442366092161137,0.6287119204025969,0.3234483740652454,0.6604253208506417,0.006512599382497261,0.9348858267716535,0.5630399723684703,-0.03843685491238936,1
115,0.9573533454019707,0.9079913845474126,0.2691070993983771,1.36531190926276,0.005514094637181376,0.9108909565217391,0.38510394885114885,-0.11413509505569107,1
253,0.7022321278654454,0.6828659521362502,0.28118255768958,0.9067913699649272,0.005655689816445082,0.9369639175257732,0.49138250376233206,0.1793819321057234,1
305,0.8270610706879473,0.8412024005523395,0.4163962823232615,1.1608026945864782,0.00847793694840802,0.9612672072072073,0.44486579437146107,-0.02407548890019833,0
6,0.6851649881313236,0.7334194896612406,0.4183666112403384,1.0753576963680063,0.008376750685652704,0.9546878483412322,0.4600112308408281,0.03374463478783636,1
62,0.7627047163762741,0.7442675478121558,0.4055208805177596,1.236548751486326,0.008725763710965142,0.963512551724138,0.43080328612726365,0.030226997628609177,1
286,0.9518140218854969,0.8177256668885362,0.4288747886210584,1.3301384066358026,0.009672217835147951,0.9667484444444444,0.414888850246545,-0.12768884067628475,0
200,0.8560146739343811,0.8072380845006906,0.37862764273659066,0.7350608710562413,0.008453054555873831,0.9177962962962963,0.5289706612642217,-0.0012857913069203688,1
210,0.6212566764268291,0.6394939451387008,0.32204891065557756,0.6629935720844812,0.006661517392260848,0.9184696969696969,0.5522990060739922,0.09600853447127965,1
224,0.8201155814983385,0.6982342618995394,0.29535525011410635,1.1985312610029675,0.0067929651622900995,0.9145802836879433,0.4159960333112174,-0.032175048171201946,1
303,0.7441056026197146,0.7548459744229068,0.5499184039385824,1.512955911481456,0.012594647628734464,0.9682671074380165,0.38531002593961017,0.2954981428342342,1
122,0.8643018168816738,0.8508611212898498,0.21660643179561118,0.9341574845471646,0.00451199305657149,0.9264180327868853,0.4789775600944839,-0.1647882654007654,1
194,0.8057329909292893,0.8177429215946703,0.4653327845243246,1.0446009137328676,0.010027539571777207,0.897844262295082,0.43912934610592064,0.07626596737761714,1
291,0.7616699084491232,0.7629974710501797,0.42547004626241336,1.0600689371804235,0.009813913701712827,0.9556149189189189,0.4638752139172831,0.21156128664043683,1
234,0.7562999922069572,0.8005742313673885,0.5964428521999925,0.8453081597222223,0.012382745085986203,0.8973933333333334,0.4863108248913936,0.013841817886716424,1
119,0.8572218733759753,0.8606272928578511,0.3524976641013405,1.0196269955129575,0.00760036651216613,0.9253674033149171,0.4581872817955112,-0.008744933064703983,1
167,0.9037739302717249,0.7669376693766937,0.21323019123377546,2.089897080445284,0.004622726950972092,0.9237367536231884,0.29895389055808586,0.07815751585783588,1
299,0.6036529919783835,0.6070409606271864,0.4616595198852259,0.8201530612244898,0.009525106835760796,0.9393274285714286,0.5160705704274702,0.019888544506148957,1
308,0.6081432510604892,0.5948392204847678,0.5527245492739853,0.5863624539207786,0.011452537511755012,0.9218503073047859,0.5811095093850616,-0.10981214876767338,1
95,0.7746029980398549,0.7593351170885326,0.43628842631454307,1.2647378500077635,0.009574806748621217,0.9842553956834532,0.43460014397696367,0.12454276309178362,1
38,1.5143898391945172,1.4768265300247567,0.2524195740576292,2.532613892493682,0.00624970303876842,0.8208397024793388,0.23236043549041976,0.07948912994991354,1
102,0.8587894072007293,0.8635128700669411,0.376978380470649,0.5514188957475995,0.008443265287415956,0.817022962962963,0.5266295036127266,-0.03803849008084469,1
63,0.7764488068474428,0.8087252189949286,0.2517613995062547,0.9645045670019657,0.005495586809564736,0.9118333333333334,0.46415434641869224,0.07146459189048193,1
160,0.7458090802242057,0.695414265652995,0.30195368527070265,1.0097222222222222,0.006292585616082255,0.9281666666666667,0.4618382861091915,0.16619341398373275,1
50,1.2480359399010295,1.3043944265809218,0.12352593230867744,1.8315972222222223,0.0027839148475793454,0.904724,0.3195101312078479,0.07784989441615221,1
301,0.715171905556143,0.7013427865506499,0.4310904207600576,0.9401652892561984,0.009591592483405917,0.944696,0.48691521553927414,-0.040636236346417755,1
225,0.8107265565506846,0.8180592991913747,0.15709365828106367,0.6941015089163236,0.002937934895119615,0.8181373333333333,0.4829328874493927,0.0,1
290,0.6744438969576919,0.6918642592995432,0.32491025088607645,0.8284888888888889,0.007073299426478495,0.9353933333333333,0.511566320701976,-0.005078051030280258,1
97,0.9742435768115323,0.9581851799175082,0.2326399324576138,1.2763920382968001,0.004566306814102207,0.8689309841269841,0.3817141201992253,-0.08980265101338782,1
157,0.9780692048568121,0.9075123038350822,0.18308184508781086,1.5024990388312187,0.00402918538833112,0.9279412549019608,0.37080583868489786,0.08893643232790098,1
181,1.4562268479962577,1.3849319696550877,0.4195552998120435,0.7143030783458845,0.011798280717157973,0.7204947126436781,0.4202843253007963,0.05999716177570159,1
278,0.8115062463174284,0.8739177489177489,0.13852161851582265,0.8015122873345935,0.0027220846740423645,0.8761083478260869,0.4863182749213012,0.0,1
276,0.5652115518598035,0.583111691786042,0.5760546308426802,1.0325762883677942,0.01301175818856381,0.9649671196911197,0.4747507511592643,0.21767442747844554,1
7,0.8837553462619518,0.8467720635399766,0.5324296159763835,1.1303068179719105,0.011468308721643734,0.9250025111662531,0.43421093307435954,-0.029821857913546714,1
10,0.5324001965390742,0.5045680505172645,0.39600170101558346,0.33778355387523623,0.007775899250944506,0.8562826086956521,0.6400755983396627,-0.003262803380131119,1
284,0.511342076126069,0.5233393177737882,0.18041833401722113,0.6301493888637393,0.0039423311560073315,0.9218717446808511,0.5655136584282143,0.08664002254439626,1
201,0.8682135321519502,0.8591592869020457,0.5094647898831967,1.1078418212569465,0.011151499831182724,0.9215051813471503,0.43717947525950457,-0.10817924555663254,1
287,0.917650596718959,0.9034286132027195,0.2114199407591169,1.0356399583766909,0.004543800065734741,0.9053709677419355,0.44475987220447294,0.21548448422797623,1
246,0.9662574540707586,0.9059462451139784,0.3377647806847575,1.7384352399737015,0.00803000075323968,0.9220897435897436,0.33672139845768234,0.08944271909999174,1
242,1.098313401904473,0.7219840783833436,0.11845679847318698,0.5475000000000001,0.0024688348307304723,0.844804,0.5459153473344104,-0.17647058823529407,1
249,0.6847103724527639,0.632271815446339,0.3551159357046735,0.7404035338142818,0.0072998223629763765,0.9134254658385093,0.5248354465453416,0.05806572458540722,1
99,0.818431521350317,0.7912942542077771,0.29880490241880425,1.188527249134948,0.006701532459611286,0.9851171764705882,0.450127900788063,-0.004372454341488589,1
178,0.6501381078559659,0.6432069428659986,0.4408537278460122,0.8911162097975286,0.00950130588521887,0.9432894065934065,0.498800339030672,0.16339071054341914,1
251,0.617128530864998,0.5830474715060308,0.24245568280666774,0.839939281497723,0.005049169078396071,0.9612488311688312,0.5224350829590246,0.0769800358919502,1
81,0.7969624569921513,0.7629041406693137,0.19595600144594985,1.2071938168846612,0.004381505612963996,0.9578103448275862,0.4339493602693602,8.946432084326667e-18,1
260,1.312315599106564,0.9093237704918032,0.1202966797426675,1.206597222222222,0.002736075442467552,0.9014706666666666,0.4085343068450039,-0.37047928681747394,1
25,0.4916088047530029,0.5303951367781155,0.26188474739499823,0.3819855358316897,0.005082369273507714,0.8751575384615384,0.6332609971455756,-0.08291849892341739,1
59,0.8439509120383787,0.8469166803136998,0.530434229714646,1.1239891998574598,0.011295055516371055,0.928306282722513,0.43705791102177516,0.11350042353623435,1
72,0.7359359212801607,0.8248708155470681,0.3272082531228568,1.0980872715648142,0.006756439936094331,0.9160129927007299,0.4365943233703243,0.014164284635930337,1
87,0.7287699545487398,0.734316056427326,0.37396300217039796,0.8569888367287346,0.008246171762546165,0.958516018957346,0.5161668180223768,-0.08485287926846934,1
42,0.8380282347136406,0.8066454800037759,0.35859010808078773,1.127534414285288,0.007784577741348301,0.9701338797814207,0.45598974722452246,-0.02283879761980785,1
292,0.5987739817862248,0.5964239569874547,0.324819850473237,0.6425598335067638,0.006422609737362736,0.8956935483870968,0.5453034526449161,-0.03067239636512112,1
20,1.0812173276103476,1.0580899245159172,0.18200239668590049,1.3016493055555554,0.0040264695010376345,0.9451666666666667,0.4106475579860457,-0.3111280122461354,1
13,0.973270457255688,0.9594960005662915,0.6155120555228764,2.0030754321427158,0.014320099302157501,0.9352271446540881,0.31142312798543215,0.13514659935159104,1
138,0.5857200721260973,0.5588716665062097,0.21408080500993423,0.43444828911956934,0.0041222973703377965,0.8528725490196079,0.5945648619673011,0.0,1
60,0.5100888423478356,0.479294502173846,0.4185506234392685,0.3963572485207101,0.008208189125884122,0.8772692307692308,0.6282555783619148,-0.09783969675921568,1
57,0.6932687787187625,0.7086740654205608,0.25988634876992617,1.0424528301886793,0.005861575300328123,0.9538630188679246,0.46701838337182444,0.025444296874976437,1
223,0.984625856874599,1.0227209289342936,0.2430104169457465,1.6658503401360545,0.005823349955400363,0.9385,0.3520452689598857,-0.01977969430323088,1
189,0.8124747701872916,0.8687746761792616,0.38611964863510856,1.1439274786239242,0.007778369533544118,0.926515229946524,0.43215791540729076,0.09449111825230684,1
243,0.5999140489518325,0.5903116785580172,0.2525675078964748,0.6742874561804603,0.005113831530833043,0.9242883456790123,0.5520487788802914,-0.1843617816886303,1
92,0.5703753057691825,0.5826695410698626,0.5009733972030831,0.9477827080454885,0.011335899056833293,0.9385960824742268,0.48187925613944144,0.05434949401509269,1
241,0.7692057912565117,0.7676274944567626,0.12462026966493242,1.028355387523629,0.0027479765502564112,0.9453643478260869,0.4660743150046599,-0.013430382733756348,1
254,0.7250188990489378,0.7535702560735391,0.31809327082939126,1.0666508445077332,0.0071462773187019185,0.9017704402515724,0.4363438762034184,-0.1456911500765131,1
293,0.7694607291195787,0.7704932268148663,0.5205996138395902,1.0866723349984055,0.011343617378619046,0.9053041237113402,0.4338506379402552,0.07090950347467494,1
127,1.7850710474982279,1.5524833589349718,0.11244153341648906,2.2003780718336485,0.0027125945639119753,0.7788092173913044,0.24334912935617248,-0.24182541670333726,1
222,0.7702990956541956,0.7321177341725287,0.48069074016134583,1.4161942725130032,0.0112623434910964,0.9314715762273902,0.3855118716338143,0.21303492900055052,1
267,0.6307223633414422,0.623586751102417,0.36252013777139575,0.7849817384952521,0.007823891828245865,0.9473772972972972,0.5307490137663485,0.053813975508517735,1
11,0.6787056854215318,0.7055150884495317,0.3560526544645789,0.8674948872134549,0.0077479208017695,0.9494639779005525,0.5084158379235383,-0.08930771752789393,1
8,0.7844045795381878,0.7666794038975927,0.20777544661125022,1.517954610744039,0.004406098315026642,0.932972813559322,0.3705280506560183,0.25775443049023694,1
162,0.5717499125770141,0.5070752315993078,0.1737853130890245,0.5266439909297053,0.0037240657711037246,0.9024188571428572,0.5911128347567768,-0.05940885257860052,1
279,0.9907711277279642,0.9727329664921934,0.4928069234552437,1.4354732527766572,0.011792242300211545,0.9517436497695853,0.390783864566984,-0.2626749955323724,1
145,0.9116031448220279,0.901651940069151,0.42544701243385447,1.703933664476847,0.010135746786587808,0.9471290632911392,0.3502782171523384,0.1493509900077142,1
28,0.6801230625574194,0.700454043440913,0.2401427860732647,0.9097900977407469,0.005089101842618332,0.9683354430379747,0.507037628995721,-0.07666035679471916,1
135,0.450356302644872,0.4279554059739167,0.1965075657751419,0.5996694214876035,0.0042736216855568145,0.9034578181818181,0.5647778259971068,0.07332355751067664,1
32,0.6394375348392978,0.5914893617021276,0.16957033323093693,0.8019036287923854,0.003708530226220793,0.9297803902439025,0.5159989554308353,0.01107018606925119,1
90,0.8024912500657757,0.7894951347496052,0.49424753353176615,0.8534555555555554,0.009885765030838389,0.888804,0.4795388793304999,0.13952799625298026,1
216,0.6922073266387111,0.6582182485830606,0.31383093784122246,0.998776295087699,0.006588999144093895,0.9650114503816793,0.48280112824698984,0.061219032351303035,1
250,0.7846168809175,0.7535341878580555,0.2951114895093363,1.1185165278151035,0.006320883461023703,0.9292750819672131,0.43864424457693774,0.004001042327275627,1
271,0.6541969690429672,0.6697373578988632,0.46442737884243224,1.0057450442523679,0.009625645026537354,0.9718947050359712,0.48455545624854846,0.08206139218495473,1
265,0.9253480103317601,1.0332920134584735,0.17195570861939322,1.2457466918714553,0.003867939136625088,0.9563709565217391,0.42585878451178455,-0.2550306852253356,1
198,0.6899759504985699,0.6920448292838319,0.369590893077078,0.9402643386954002,0.007767205004683771,0.9362043093922652,0.48251379501297886,0.17899874467503404,1
168,1.068340275698084,1.0857744851491877,0.2000124260638927,1.9323671497584547,0.004777025256747297,0.9286370434782608,0.31668512026359136,0.19410251319760097,1
110,0.5999544553027429,0.6447096000871745,0.279898368826523,0.7348069421674488,0.006552749804793201,0.8984209022556391,0.5178794714374165,-0.2010510526039555,1
58,0.9060770972946529,0.8206168237959511,0.34656481145388934,1.512607522347782,0.007005039406832615,0.9313473766233766,0.370669660239306,0.26345251900814703,1
237,0.44194912874418685,0.43702719280310764,0.21518291627516012,0.4578993055555555,0.0039928644338118316,0.8714999999999999,0.5977779100922893,0.0,1
94,0.6651841606530853,0.6460659852315304,0.5263177495403236,1.03019375,0.011506625756470412,0.9795,0.48246626707426327,0.13457562361958483,1
128,0.749583074444236,0.7273633080084693,0.37167035309331525,1.027764650283554,0.007787164646302316,0.9779060869565217,0.4822581786400978,0.03709100836006793,1
44,0.6765193626348205,0.6477416426185921,0.3357365498266685,0.9960089469760097,0.0071357714924761015,0.9433185165562914,0.47260234879479684,0.0839399991862494,1
264,0.9216467965964784,0.9695539171484644,0.301732042402927,1.0030555555555556,0.006242099415090235,0.874804,0.43673476632921926,0.11633501014942213,1
